turn	x1	x2	y1	y2
170	9.475892e-6	-1.484899e-6	1.031117e-5	6.992744e-8
171	9.749653e-6	-7.283039e-7	1.059338e-5	1.078399e-6
172	1.084292e-5	8.155508e-7	1.069852e-5	-7.82384e-7
173	9.743224e-6	-1.054911e-6	1.028058e-5	-1.702143e-7
174	9.448055e-6	-1.223201e-6	1.055579e-5	1.166489e-6
175	1.079258e-5	7.478995e-7	1.075877e-5	-6.180421e-7
176	1.008913e-5	-5.207821e-7	1.026725e-5	-4.040673e-7
177	9.231376e-6	-1.556414e-6	1.050156e-5	1.202914e-6
178	1.058561e-5	4.594694e-7	1.081888e-5	-4.115105e-7
179	1.044015e-5	1.857496e-8	1.027858e-5	-6.216872e-7
180	9.154676e-6	-1.663851e-6	1.043158e-5	1.182997e-6
181	1.02591e-5	1.105407e-8	1.087027e-5	-1.748286e-7
182	1.073386e-5	4.547811e-7	1.031101e-5	-8.065974e-7
183	9.253623e-6	-1.547892e-6	1.03553e-5	1.099798e-6
184	9.875354e-6	-5.202311e-7	1.08951e-5	7.814601e-8
185	1.090755e-5	6.995922e-7	1.038111e-5	-9.528582e-7
186	9.510953e-6	-1.221486e-6	1.026746e-5	9.704388e-7
187	9.514941e-6	-1.017722e-6	1.089509e-5	3.285358e-7
188	1.091971e-5	7.287733e-7	1.048023e-5	-1.048928e-6
189	9.879519e-6	-7.583186e-7	1.018001e-5	8.062889e-7
190	9.235944e-6	-1.399389e-6	1.086485e-5	5.618756e-7
191	1.076361e-5	5.562174e-7	1.059427e-5	-1.088273e-6
192	1.02893e-5	-2.519301e-7	1.010794e-5	6.155161e-7
193	9.115059e-6	-1.598728e-6	1.081375e-5	7.69478e-7
194	1.046343e-5	2.212244e-7	1.0706e-5	-1.083728e-6
195	1.064715e-5	2.124433e-7	1.005868e-5	4.103388e-7
196	9.162526e-6	-1.58198e-6	1.074213e-5	9.436085e-7
197	1.007178e-5	-2.206936e-7	1.081416e-5	-1.025633e-6
198	1.086998e-5	5.413687e-7	1.003844e-5	1.883153e-7
199	9.362987e-6	-1.365626e-6	1.064827e-5	1.083828e-6
200	9.688232e-6	-7.010179e-7	1.091066e-5	-9.179581e-7
201	1.093985e-5	6.82155e-7	1.005493e-5	-4.828787e-8
